,y_test,LR,SVR,DT,RF,URF,GB,XGB,BT,NN
1704,75.75089100000001,69.40994322411962,-0.6314130756723736,131.60036499999998,99.67491594027318,105.31568368359112,99.04816996332511,98.52157638964552,93.05880040000001,92.53649666108454
1705,237.5678395,236.89808594147283,1.2518021701926547,222.72185699999997,238.73829893843447,243.78994387660387,244.77545594290856,244.07271600677575,238.8973246,246.29401472754645
1706,48.743635499999996,69.60530850618565,-0.8884630269433753,57.6344005,52.83460658124436,52.055687669562815,51.50797603653398,49.158764403624694,55.230332399999995,51.03620041201148
1707,71.0031045,70.08326624393388,-0.6209943103020682,131.60036499999998,103.93079364611606,105.42963650683876,100.65967709354604,98.61840169612455,115.9109288,108.65087996476747
1708,144.09856499999998,149.55697192447815,0.11978112932637915,147.0411045,148.03300705816415,146.61376846879685,143.6637276952848,149.96381673469696,146.61070320000005,123.94291210645524
1709,259.18710350000003,254.36666059162707,1.4292976097506767,244.12742799999998,255.816128813605,253.95900533871568,250.6733058272518,250.0210660231616,257.8414931,246.8880127870975
1710,211.5187065,214.1978616228426,0.9191256194972691,210.471873,210.55131825002158,210.94893876500396,204.07774206719444,196.1391364579266,209.42956245,213.4421772138577
1711,46.454411,56.028741365842706,-0.8955284806827799,47.734384000000006,47.272062764062454,47.84267232187955,48.64563391952232,49.970200855705855,47.095970699999995,39.67644324993538
1712,47.848878000000006,76.84572059397289,-0.9943489429093495,49.717927,47.92263408263821,48.575229697136756,49.81103886301365,47.98457559762076,49.146243600000005,47.86635904789591
1713,97.738546,65.23447047452945,-0.6382026598338292,122.745434,84.17642107412964,86.3422245111552,89.30309275020313,88.4609969570179,102.88463615,96.81391300887837
1714,74.15190799999999,100.76523230733639,-0.5975967947566525,74.363416,70.4722185668293,70.57650383510881,72.61585198575045,70.86086495343082,69.37276675000001,79.73392725186847
1715,45.957978999999995,65.06387625604859,-0.9906096402438744,45.6444315,46.03231194496506,46.57297291256775,45.7804149765911,44.49997092050008,45.71651465,48.149763663679224
1716,47.673640999999996,47.517485134052656,-0.8914536883406998,49.1906865,46.6965169643132,47.62931456832596,49.25580736853,50.00385289017528,48.3730595,74.6966418318884
1717,54.9896765,64.97073075932268,-0.8988947001853882,52.604749,52.822938523658586,52.46176389921908,50.58617466803623,49.22209248566448,53.55749639999998,49.25396624929611
1718,120.1446285,222.65794182634048,0.47298165567510014,121.472016,125.68122330991822,134.18491208511344,132.07035515541153,129.10931003760595,126.92297920000001,184.6407411148542
1719,51.671316999999995,63.73933982990959,-0.8865389371026764,51.215963,51.10935900307632,52.60197528626427,53.02589171032354,53.13030593154007,50.703187199999995,46.50382433696951
1720,57.48669449999999,40.43405147782364,-0.8593123355962426,57.080940000000005,54.54796707930574,54.04577920899814,55.63498924339081,54.68293613651339,55.236100799999996,50.65147820639937
1721,301.9562935,231.2112720960629,1.2223276507088443,240.023561,250.2598937946677,242.15464459486444,229.78307210300292,230.81681388369373,248.86171119999995,230.74637780190858
1722,209.6671375,136.98425596596016,0.500945500167575,223.2329285,218.88277480136037,211.24835116213904,196.71306584602385,199.58962889744143,222.36404140000005,162.08098485464123
1723,51.651215,49.809979509530855,-0.9177031106317,52.857772,51.26121189686063,50.922437190674145,50.08950062491368,50.82006064331264,49.72677625,50.73537628003852
1724,48.9013925,40.47174269998164,-0.9056380824238075,53.298486499999996,53.80851368993066,53.08332624181213,52.95229048267573,52.84598349643993,53.767868199999995,51.707604985843446
1725,68.504994,56.88045207753333,-0.8237782515880638,45.74516,55.721360198599456,52.986123793809604,60.03690138900903,57.383728060419244,58.823696,84.96537783365069
1726,71.3282325,68.43959399252543,-0.6948642827936347,70.4961845,84.24380181553535,90.41195569538739,91.1752375068424,87.52676055381477,74.3034159,107.64362048748602
1727,60.645112,57.93200600559834,-0.868592875757889,59.950281999999994,56.53875985990281,55.53212944262484,58.274067573989306,56.79887683914969,57.142753649999996,56.325592745465926
1728,275.029883,265.6887053711426,1.7253566955833046,279.9419815,280.55817910891744,278.14151391291966,277.0464890658485,274.97829184557156,281.30216585,263.80602106460884
1729,51.707806500000004,69.45760422057187,-0.9024810769439764,45.7995665,49.301830075393106,50.4285983853385,50.76013760857228,49.22209248566448,48.35842,50.67046306213108
1730,72.7747025,91.50527325490116,-0.6524568833526283,70.2960385,72.4484575076241,70.29822162111809,71.38390658853683,70.69545411072639,73.80040705,79.42669035946125
1731,199.382124,204.8048326643477,0.8203214157109189,200.8637725,203.355714294206,204.95628705515395,205.33293905751708,203.16266053418965,197.62772195,209.7390790711912
1732,47.74225,67.84332088186225,-0.9597980244316313,46.96002,48.217366252659176,47.3748907329985,47.63199796998088,47.637325217827005,49.02823174999999,49.28566364048979
1733,273.37561949999997,237.01996670070133,1.3665706132040287,261.686962,254.3053401110401,251.4550822800344,246.61480025830647,247.94415208069412,253.49908965,230.99629734394225
1734,48.3446545,44.73036213812201,-0.9318828765211218,47.989155,48.31523400804696,48.22568516806419,49.4268779904792,49.7359237329995,48.628791899999996,42.643079029518056
1735,46.678592,74.41214050043541,-0.9914026313188473,46.4664285,46.35593071919539,46.597298909916475,47.16768331440888,47.637325217827005,46.376056899999995,45.24869038434218
1736,47.200151500000004,25.877422802388104,-0.872368971989115,47.548440500000005,47.46805271923092,47.380008014046645,45.34429071818399,48.04454183836911,46.9815204,50.676894588663004
1737,138.7992845,144.4825448844353,0.16282511985627268,134.322001,133.96023304372778,131.70625655283118,143.35723565482044,134.24497514826828,129.1207396,167.48608385042132
1738,46.167302,29.140402950300476,-0.9344516909111655,46.5560135,47.92404132095137,48.62777152717991,46.86660255367507,48.05541396031328,46.35606415,50.74357538997549
1739,194.25698799999998,187.9056810364075,0.6495333467652393,177.550041,188.38259328307902,197.016747750678,196.37409535536443,193.581028883934,189.61130655,172.3162165193133
1740,49.8339505,36.045919386150814,-0.8876325914081076,50.431548,51.069432793626774,50.78718343579723,52.46812681686363,50.86962299193164,50.654702050000004,49.687322449365176
1741,48.457182,33.066320884750674,-0.9616039195960735,45.459362,50.44473027963452,54.710207583223244,51.224699102953785,54.64556745078099,47.2285565,50.80040264465116
1742,126.580546,127.74833221521148,0.4056878548005672,128.48674,130.41493776878391,133.63835898590557,152.1004116510345,140.84126842602404,128.68955169999998,155.25789171152326
