Day,Power_kW,temp_C,solarRad_W/m2,Week day,Hour,Holiday,Cluster
2017-01-01,46.7447975,5.4777499999999995,1.4661666666666668,6,7,1.0,1
2017-01-01,46.521709,5.4102500000000004,29.54975,6,8,1.0,1
2017-01-01,46.554047,5.4805833333333345,76.49416666666666,6,9,1.0,1
2017-01-01,46.689516999999995,6.016833333333334,192.80833333333337,6,10,1.0,1
2017-01-01,46.7360575,6.882416666666667,237.49166666666667,6,11,1.0,0
2017-01-01,46.97313,7.56,267.5,6,12,1.0,0
2017-01-01,47.654413,8.729999999999999,203.54999999999998,6,13,1.0,1
2017-01-01,47.892578,9.809166666666668,146.23333333333332,6,14,1.0,1
2017-01-01,47.786387,9.735833333333334,124.28333333333335,6,15,1.0,1
2017-01-01,48.0199635,9.525833333333335,56.92416666666668,6,16,1.0,1
2017-01-01,48.2716755,8.9725,5.232166666666666,6,17,1.0,1
2017-01-01,48.695784,8.865,1.5073333333333332,6,18,1.0,1
2017-01-01,49.652377,8.984166666666665,1.4498333333333333,6,19,1.0,1
2017-01-01,48.608821,9.186666666666667,1.3549999999999998,6,20,1.0,1
2017-01-02,45.7995665,10.042499999999999,1.5416666666666663,0,5,0.0,1
2017-01-02,52.511886499999996,10.42,1.7425833333333334,0,6,0.0,1
2017-01-02,86.14296949999999,10.256666666666666,1.7679166666666666,0,7,0.0,1
2017-01-02,107.1224655,10.105833333333335,18.45658333333333,0,8,0.0,1
2017-01-02,119.85009050000001,10.384166666666667,42.23916666666667,0,9,0.0,1
2017-01-02,191.813721,10.936666666666667,51.625,0,10,0.0,1
2017-01-02,196.6576475,11.874166666666667,40.548333333333325,0,11,0.0,1
2017-01-02,187.0340335,12.63,50.6325,0,12,0.0,1
2017-01-02,187.972054,13.617500000000001,22.35916666666667,0,13,0.0,1
2017-01-02,198.83696650000002,13.714166666666669,16.667083333333334,0,14,0.0,1
2017-01-02,199.73085,13.20083333333333,33.44916666666666,0,15,0.0,1
2017-01-02,203.65926149999999,13.099166666666667,6.4188333333333345,0,16,0.0,1
2017-01-02,152.1566265,13.498333333333333,3.5979999999999994,0,17,0.0,1
2017-01-02,133.543704,13.875,2.614833333333334,0,18,0.0,1
2017-01-02,99.4386945,13.494166666666667,3.3830000000000005,0,19,0.0,1
2017-01-02,82.2925625,13.40333333333333,1.7562499999999999,0,20,0.0,1
2017-01-02,58.2370235,13.689166666666667,1.7582499999999996,0,21,0.0,1
2017-01-02,47.1577625,13.789166666666667,1.6084166666666666,0,22,0.0,1
2017-01-03,45.940936,14.8125,1.3060833333333333,1,5,0.0,1
2017-01-03,49.360679499999996,14.8925,0.9874999999999999,1,6,0.0,1
2017-01-03,86.5970125,14.915,1.3335833333333333,1,7,0.0,1
2017-01-03,109.1772395,14.969166666666668,38.596916666666665,1,8,0.0,1
2017-01-03,125.40960449999999,15.356666666666664,94.52749999999999,1,9,0.0,1
2017-01-03,212.5189995,15.551666666666668,143.95833333333331,1,10,0.0,1
2017-01-03,192.99908349999998,15.38833333333333,202.84500000000003,1,11,0.0,0
2017-01-03,202.6742635,16.289166666666663,296.6083333333333,1,12,0.0,0
2017-01-03,203.2768865,16.326666666666668,238.4416666666667,1,13,0.0,0
2017-01-03,210.4152815,16.334166666666665,148.1166666666667,1,14,0.0,1
2017-01-03,204.067638,16.42833333333333,219.86666666666667,1,15,0.0,0
2017-01-03,198.071124,15.54,45.745,1,16,0.0,1
2017-01-03,153.655318,15.3375,6.886416666666666,1,17,0.0,1
2017-01-03,138.64611599999998,15.173333333333334,0.8374166666666668,1,18,0.0,1
2017-01-03,101.827118,15.049999999999999,0.7753333333333333,1,19,0.0,1
2017-01-03,82.3651045,14.9475,1.0313333333333332,1,20,0.0,1
2017-01-03,61.1627385,14.949166666666668,0.9482500000000001,1,21,0.0,1
2017-01-03,52.301034,14.954166666666666,0.9435833333333332,1,22,0.0,1
2017-01-03,48.514647499999995,14.682499999999997,0.76825,1,23,0.0,1
2017-01-04,48.486898,13.965833333333336,0.6483333333333333,2,0,0.0,1
2017-01-04,47.967304999999996,13.1275,0.6114166666666666,2,1,0.0,1
2017-01-04,46.479757,12.771666666666668,0.51675,2,2,0.0,1
2017-01-04,46.3685405,12.066666666666665,0.7385833333333333,2,3,0.0,1
2017-01-04,49.3222235,11.645000000000001,1.454,2,5,0.0,1
2017-01-04,53.757118000000006,11.561666666666667,2.328666666666667,2,6,0.0,1
2017-01-04,89.052734,11.54,3.291083333333333,2,7,0.0,1
2017-01-04,109.9052815,11.348333333333336,14.106833333333334,2,8,0.0,1
2017-01-04,126.59300049999999,11.493333333333332,73.1325,2,9,0.0,1
2017-01-04,222.585076,11.773333333333333,165.38333333333335,2,10,0.0,1
2017-01-04,196.8739625,12.282499999999999,260.9833333333333,2,11,0.0,0
2017-01-04,200.89829550000002,13.212499999999999,286.4166666666667,2,12,0.0,0
2017-01-04,207.1819185,14.205833333333333,339.7333333333334,2,13,0.0,0
2017-01-04,212.23757149999997,14.279166666666667,178.275,2,14,0.0,1
2017-01-04,212.1615335,14.047499999999998,70.03999999999999,2,15,0.0,1
2017-01-04,207.215786,13.847500000000002,48.57916666666667,2,16,0.0,1
2017-01-04,153.88649099999998,13.749166666666667,4.784833333333333,2,17,0.0,1
2017-01-04,133.6671565,13.616666666666667,0.6321666666666667,2,18,0.0,1
2017-01-04,100.0067945,13.453333333333333,0.6116666666666667,2,19,0.0,1
2017-01-04,79.0683765,13.068333333333333,0.5423333333333332,2,20,0.0,1
2017-01-04,59.149260999999996,12.902500000000002,0.6831666666666667,2,21,0.0,1
2017-01-04,49.2278315,12.415833333333333,0.9762500000000002,2,22,0.0,1
2017-01-04,47.202555,12.093846153846155,1.5914615384615385,2,23,0.0,1
2017-01-05,46.359145,11.873333333333335,1.2624166666666667,3,0,1.0,1
2017-01-05,47.8901745,10.339166666666666,1.2416666666666665,3,5,1.0,1
2017-01-05,52.149832,9.801666666666668,0.8447499999999999,3,6,1.0,1
2017-01-05,86.5699185,9.226666666666667,1.3870833333333332,3,7,1.0,1
2017-01-05,107.6713375,8.825,19.437250000000002,3,8,1.0,1
2017-01-05,133.70430149999999,8.76,65.7,3,9,1.0,1
2017-01-05,219.40917850000002,9.19,134.07500000000002,3,10,1.0,1
2017-01-05,190.92333349999998,9.628333333333334,201.95833333333334,3,11,1.0,0
2017-01-05,191.61335649999998,9.718333333333335,229.37499999999997,3,12,1.0,0
